collect_time,GDY_1,GDY_2,GDY_3,GDY_4,GDY_5,GDY_6,GDY_7,GDY_8,GDY_9,GDY_10,GDY_11,GDY_12,GDY_13,GDY_14,GDY_15,GDY_16,GDY_17,GDY_18,GDY_19,GDY_20,GDY_21,GDY_22,GDY_24,GDY_26,GDY_27,GDY_28,GDY_30,GDY_31,GDY_32,GDY_34,GDY_35,GDY_36,GDY_37,GDY_38,GDY_39,GDY_40
2023-11-21 09:40:00,62.58725,-7.090775,39.042756,66.777842,8.588377,87.644997,76.114112,6.555394,85.003564,80.210751,29.361891,40.966635,54.598281,22.743298,43.565786,52.86447,-25.024604,46.921368,-18.994642,,23.420272,20.506801,71.902034,56.331126,5.790841,53.071992,54.189618,55.789637,43.902819,-14.626766,26.740353,51.485211,43.667322,30.982606,-12.133408,17.259922
2023-11-21 09:50:00,62.579092,-7.090775,39.022156,66.793815,8.604589,87.653144,76.2101,6.816107,85.03584,80.258572,29.357635,40.974747,54.606501,22.751349,43.577158,52.896622,-25.040791,46.970474,-19.002804,,23.444071,20.531039,71.996588,56.371616,5.807,53.161023,54.634842,55.830404,44.018937,-14.626766,26.756479,51.517421,43.691788,30.99064,-12.133408,17.276036
2023-11-21 10:00:00,62.58725,-7.098879,39.050794,66.785828,8.588377,87.685733,76.250095,6.864991,85.084254,80.282483,29.341291,40.999084,54.598281,22.743298,43.69705,52.872508,-25.065073,46.96229,-18.994642,,23.475803,20.579515,72.146299,56.331126,5.8276,53.185305,55.414494,55.814097,44.200382,-14.610521,26.772605,51.517421,43.757033,31.006708,-12.158104,17.267979
2023-11-21 10:10:00,62.58725,-7.098879,39.038232,66.793815,8.580271,87.702028,76.338083,6.816107,85.132668,80.282483,29.365807,41.023421,54.622939,22.751349,43.765606,52.880546,-25.073166,46.986843,-19.015242,,23.515469,20.668388,72.220253,56.35542,5.588858,53.278017,55.68007,55.96086,44.321015,-14.610521,26.78873,51.557684,43.805966,31.038844,-12.133408,17.300205
2023-11-21 10:20:00,62.58725,-7.098879,39.06687,66.801802,8.572165,87.72647,76.410074,6.661309,85.181082,80.330304,29.386407,41.047758,54.647598,22.759399,43.824934,52.86447,-25.08126,47.035949,-18.98648,,23.578933,20.708784,72.338445,56.306833,5.540382,53.428117,55.798289,56.026088,44.465776,-14.602399,26.80933,51.589894,43.863055,31.054912,-12.149872,17.308262
2023-11-21 10:30:00,62.579092,-7.098879,39.04627,66.793815,8.588377,87.734617,76.482065,6.59613,85.245635,80.370154,29.402751,41.063982,54.655817,22.7755,43.888877,52.86447,-25.097448,47.056549,-18.98648,,23.578933,20.76534,72.432999,56.347322,5.56462,53.581898,55.969772,56.066855,44.55424,-14.586153,26.833519,51.630157,43.952766,31.079014,-12.149872,17.324375
2023-11-21 10:40:00,62.58725,-7.106984,39.074908,66.801802,8.596483,87.730312,76.554056,6.563541,85.310187,80.433915,29.435439,41.088319,54.672256,22.7755,43.920848,52.824279,-25.113635,47.081102,-19.00708,,23.574199,20.862292,72.503915,56.35542,5.605017,53.75996,56.010601,56.099469,44.589936,-14.578031,26.84517,51.686525,44.083254,31.127218,-12.158104,17.348545
2023-11-21 10:50:00,62.58725,-7.098879,39.082946,66.809788,8.572165,87.759059,76.618048,6.620572,85.350532,80.497677,29.431183,41.120768,54.696914,22.815752,44.032747,52.792127,-25.084941,47.089287,-19.00708,,23.65353,20.959243,72.590589,56.436399,5.645414,53.957891,56.202683,56.115776,44.674874,-14.569908,26.861296,51.726787,44.148499,31.167388,-12.149872,17.364659
2023-11-21 11:00:00,62.603565,-7.098879,39.078422,66.809788,8.580271,87.783501,76.682039,6.742782,85.398946,80.585348,29.476299,41.16133,54.721572,22.839904,44.109297,52.832317,-25.068754,47.146577,-18.990757,,23.75666,21.056195,72.645746,56.452594,5.734286,54.245584,56.414995,56.132083,44.80355,-14.561786,26.885484,51.79926,44.352387,31.23166,-12.166335,17.388829
2023-11-21 11:10:00,62.611722,-7.098879,39.086461,66.809788,8.555953,87.791648,76.75403,6.653161,85.431222,80.7255,29.582535,41.210003,54.770889,22.880156,44.229189,52.856432,-25.076848,47.158715,-18.974433,,23.812191,21.128909,72.693023,56.493084,5.807,54.456022,56.447659,56.164697,44.908099,-14.561786,26.909673,51.839523,44.40132,31.239694,-12.182799,17.396885
2023-11-21 11:20:00,62.61988,-7.106984,39.102537,66.825761,8.580271,87.775354,76.874015,6.742782,85.487705,80.800542,29.607051,41.242452,54.811986,22.904308,44.253167,52.880546,-25.068754,47.158715,-18.95811,,23.851856,21.201623,72.724541,56.339224,5.900314,54.67014,56.578312,56.140237,44.916141,-14.545541,26.954461,51.863681,44.499187,31.287898,-12.199262,17.412999
2023-11-21 11:30:00,62.61988,-7.106984,39.139213,66.817775,8.588377,87.754754,76.91401,6.873139,85.487705,80.856333,29.647911,41.274902,54.853083,22.920409,44.437002,52.936813,-25.06066,47.240559,-18.95811,,23.899455,21.23394,72.779697,56.444496,5.956869,54.880577,56.643639,56.156543,44.988521,-14.545541,26.95805,51.911996,44.605209,31.312,-12.199262,17.445225
2023-11-21 11:40:00,62.628038,-7.115088,39.126651,66.825761,8.555953,87.775354,76.938007,6.80796,85.519981,80.888213,29.672427,41.291126,54.869521,22.94456,44.512315,52.944851,-25.06066,47.22419,-18.941787,,23.851856,21.258178,72.803336,56.533573,6.000904,55.026265,56.717131,56.197311,45.036775,-14.529295,26.994776,51.992521,44.645987,31.360204,-12.215726,17.485509
2023-11-21 11:50:00,62.628038,-7.115088,39.134689,66.833748,8.580271,87.767206,76.962004,6.702045,85.560326,80.928064,29.696944,41.315463,54.877741,22.968712,44.60485,52.965451,-25.052566,47.24479,-18.933625,,23.891522,21.314733,72.826974,56.412105,6.0413,55.152083,56.794521,56.217478,45.068944,-14.529295,26.998364,52.024731,44.735697,31.376272,-12.223958,17.525792
2023-11-21 12:00:00,62.628038,-7.123192,39.126651,66.825761,8.555953,87.775354,77.001999,6.87698,85.600671,80.988515,29.709032,41.315463,54.861302,22.94456,44.664178,52.973489,-25.044473,47.240559,-18.966272,,23.931187,21.338971,72.858492,56.420203,6.105935,55.228608,56.855951,56.327767,45.125239,-14.521173,27.051215,52.064994,44.784631,31.400374,-12.223958,17.566075
2023-11-21 12:10:00,62.636195,-7.115088,39.126651,66.825761,8.53974,87.746606,77.089987,7.141999,85.641017,80.967915,29.737804,41.323575,54.88596,22.968712,44.724742,52.973489,-25.044473,47.228421,-18.962387,,23.986718,21.35513,72.850613,56.460692,6.114014,55.322052,56.859848,56.425608,45.189577,-14.529295,27.067341,52.113309,44.874342,31.43251,-12.269253,17.569645
2023-11-21 12:20:00,62.61988,-7.115088,39.131175,66.849721,8.531634,87.754754,77.137981,6.889433,85.681362,80.967915,29.745976,41.299238,54.89418,22.93651,44.756714,52.928775,-25.036379,47.212052,-18.954225,,24.029583,21.403606,72.858492,56.549769,6.130173,55.419177,56.87618,56.564217,45.253915,-14.521173,27.07093,52.169677,44.939586,31.496782,-12.256885,17.598302
2023-11-21 12:30:00,62.61988,-7.115088,39.102537,66.849721,8.547846,87.779196,77.265965,6.791666,85.745914,80.959945,29.733548,41.323575,54.89418,22.960661,44.760092,52.872508,-25.036379,47.179315,-18.92974,,24.132713,21.492479,72.882131,56.557867,6.16249,55.55677,56.929443,56.69038,45.406718,-14.521173,27.103181,52.24215,45.029297,31.488748,-12.273348,17.638585
2023-11-21 12:40:00,62.628038,-7.106984,39.131175,66.849721,8.53974,87.803638,77.393949,6.852539,85.826604,80.996485,29.76232,41.315463,54.910618,22.976762,44.80467,52.985042,-25.004004,47.162946,-18.905254,,24.20411,21.573272,72.905769,56.533573,6.186728,55.759114,56.986604,56.804529,45.430844,-14.51305,27.14797,52.330728,45.119008,31.561054,-12.273348,17.630529
2023-11-21 12:50:00,62.636195,-7.131296,39.118613,66.865695,8.531634,87.811785,77.481937,7.174589,85.85888,81.020395,29.778664,41.323575,54.910618,22.992863,44.848013,53.125204,-24.963535,47.203868,-18.913416,,24.219976,21.637906,72.976685,56.541671,6.227125,55.940857,56.99477,56.910524,45.495182,-14.51305,27.159621,52.419306,45.216874,31.585156,-12.310412,17.638585
2023-11-21 13:00:00,62.644353,-7.131296,39.142727,66.873681,8.53974,87.811785,77.577925,7.264209,85.866949,81.036336,29.786836,41.3604,54.918838,22.992863,44.943926,53.149318,-24.93116,47.220237,-18.921578,,24.235842,21.742937,73.0476,56.412105,6.2756,56.13952,57.027433,57.024673,45.527351,-14.51305,27.204409,52.467621,45.306585,31.63336,-12.298043,17.686925
2023-11-21 13:10:00,62.668826,-7.1394,39.179404,66.889654,8.555953,87.811785,77.705909,7.280504,85.915363,81.055586,29.819524,41.347912,54.927057,22.992863,44.999876,53.14128,-24.93116,47.261159,-18.897093,,24.251708,21.83181,73.071239,56.436399,6.344676,56.341863,57.100926,57.138822,45.446929,-14.51305,27.252786,52.540094,45.420763,31.649428,-12.314507,17.711095
2023-11-21 13:20:00,62.758559,-7.155608,39.243709,66.905628,8.531634,87.860669,77.825894,7.076821,85.979915,81.103407,29.847956,40.747603,54.968154,23.025065,45.172339,53.133242,-24.923067,47.359371,-18.921578,,24.267575,21.928762,73.052441,56.501181,6.388711,56.59645,57.133589,57.269277,45.34238,-14.496805,27.285038,52.612567,45.543096,31.697632,-12.322739,17.719152
2023-11-21 13:30:00,62.82382,-7.163712,39.283899,66.929587,8.523528,87.893258,77.953877,6.979053,86.052537,81.131977,29.909416,40.731379,55.02569,23.065317,45.303602,53.185995,-24.923067,47.404246,-18.905254,,24.30724,21.993396,73.060321,56.460692,6.433549,56.912106,57.227311,57.424193,45.382591,-14.48056,27.333415,52.741408,45.665429,31.745836,-12.347434,17.735265
2023-11-21 13:40:00,62.880923,-7.17992,39.332128,66.945561,8.515422,87.9177,77.993872,6.962759,86.117089,81.179798,29.92576,40.723267,55.075006,23.049216,45.407509,53.129728,-24.914973,47.445168,-18.864446,,24.346905,22.049952,73.154875,56.525475,6.421028,57.130637,57.333467,57.562802,45.446929,-14.464315,27.381792,52.838038,45.771451,31.826176,-12.355666,17.767492
2023-11-21 13:50:00,62.938026,-7.196128,39.367795,66.953547,8.482998,87.966584,78.073862,7.484186,86.157434,81.219649,29.937848,40.731379,55.091445,23.089469,45.471451,53.089537,-24.906879,47.461537,-18.888931,,24.354838,22.082269,73.194272,56.533573,6.445266,57.313112,57.36613,57.693258,45.479098,-14.439947,27.40598,52.870248,45.877473,31.858312,-12.363898,17.799718
2023-11-21 14:00:00,62.99513,-7.212336,39.424062,66.945561,8.482998,87.942142,78.129855,7.288651,86.213917,81.251529,29.991136,40.731379,55.099665,23.057267,45.555994,53.073461,-24.914973,47.465768,-18.905254,,24.354838,22.098428,73.194272,56.517377,6.498183,57.434518,57.354067,57.819421,45.426329,-14.431824,27.422106,52.934668,45.97534,31.890448,-12.372129,17.815832
2023-11-21 14:10:00,63.035918,-7.228544,39.49289,66.961534,8.53974,87.933994,78.177849,7.150147,86.262331,81.29935,30.04834,40.731379,55.107884,23.081418,45.575358,53.073461,-24.923067,47.469721,-18.872608,,24.354838,22.098428,73.194272,56.497488,6.598773,57.564018,57.227311,58.112946,45.474582,-14.399334,27.562763,52.982984,46.097673,31.95472,-12.396825,17.880285
2023-11-21 14:20:00,63.084863,-7.244752,39.541119,66.945561,8.369512,87.925847,78.201846,7.190883,86.318814,81.326571,30.0892,40.731379,55.132542,23.121671,45.663278,53.081499,-24.923067,47.563981,-18.913416,,24.346905,22.106507,73.217911,56.509279,6.671487,57.67733,57.161984,58.227095,45.479098,-14.366844,27.607551,53.031299,46.203695,32.018992,-12.396825,17.856115
2023-11-21 14:30:00,63.125651,-7.26096,39.576786,66.945561,8.474892,87.909552,78.425817,7.247914,86.375297,81.379052,30.121889,40.731379,55.148981,23.097519,45.743206,53.097575,-24.93116,47.596718,-18.872608,,24.338972,22.106507,73.265188,56.513684,6.736122,57.798736,57.19075,58.30863,45.511267,-14.334353,27.607551,53.071562,46.28525,32.083264,-12.44212,17.872228
2023-11-21 14:40:00,63.158282,-7.277168,39.616977,66.953547,8.337088,87.925847,78.553801,7.313093,86.431781,81.442813,30.203609,40.723267,55.1572,23.089469,45.807149,53.129728,-24.947348,47.61704,-18.872608,,24.323106,22.130745,73.343983,56.546075,6.768439,57.923824,57.272408,58.382011,45.527351,-14.301863,27.599489,53.095719,46.407583,32.123434,-12.42152,17.896398
2023-11-21 14:50:00,63.141966,-7.293376,39.701881,66.961534,8.304663,87.942142,78.649789,7.378271,86.480195,81.466723,30.260813,40.690817,55.1778,23.121671,45.903062,53.137766,-24.99591,47.649778,-18.897093,,24.291374,22.146903,73.375501,56.460692,6.808836,58.057736,57.370398,58.479853,45.506751,-14.277495,27.615614,53.111824,46.513605,32.123434,-12.429752,17.912512
2023-11-21 15:00:00,63.158282,-7.325793,39.758148,66.969521,8.304663,87.942142,78.71378,7.62269,86.496333,81.498604,30.260813,40.674593,55.181859,23.081418,46.014962,53.202071,-25.028285,47.727668,-18.888931,,24.275508,22.146903,73.359742,56.594662,6.881549,58.134261,57.374296,58.569541,45.370033,-14.236882,27.607551,53.144035,46.595161,32.260012,-12.454447,17.944738
2023-11-21 15:10:00,63.19907,-7.309585,39.549157,66.985494,8.458679,87.9177,78.777772,7.818225,86.528609,81.522514,30.301673,40.642144,55.218897,23.097519,46.09489,53.2503,-25.068754,47.82165,-18.880769,,24.267575,22.179221,73.359742,56.586564,7.342071,58.263761,57.443891,58.675536,45.390633,-14.212515,27.639803,53.184297,46.717494,32.348386,-12.462679,17.944738
2023-11-21 15:20:00,63.223542,-7.333897,39.525043,67.009454,8.3533,87.933994,78.817767,7.704163,86.568954,81.570335,30.301673,40.650256,55.227117,23.12617,46.150839,53.29049,-25.141598,47.936231,-18.872608,,24.231108,22.1873,73.422778,56.513684,7.439023,58.389579,57.509218,58.822299,45.353949,-14.155657,27.655928,53.22456,46.790894,32.308216,-12.462679,17.968908
2023-11-21 15:30:00,63.248015,-7.342001,39.541119,67.01744,8.426255,87.950289,78.865761,7.630837,86.609299,81.602216,30.334361,40.642144,55.251775,23.129721,46.251367,53.274414,-25.368222,48.018075,-18.888931,,24.215242,22.1873,73.470055,56.529879,7.503657,58.458011,57.574544,58.960908,45.402202,-14.131289,27.680117,53.32119,46.839827,32.332318,-12.47091,17.993078
2023-11-21 15:40:00,63.272488,-7.350105,39.565233,67.033414,8.410043,87.966584,78.889758,7.528764,86.649644,81.642066,30.318017,40.650256,55.268214,23.150321,46.270731,53.2503,-25.497722,48.08355,-18.872608,,24.246975,22.203459,73.501573,56.562271,7.560212,58.591923,57.656203,59.08321,45.406718,-14.115044,27.680117,53.369506,46.937693,32.348386,-12.47091,18.009192
2023-11-21 15:50:00,63.305118,-7.350105,39.568748,67.049387,8.320876,87.966584,78.913755,7.492333,86.68192,81.681917,30.342533,40.650256,55.301091,23.158372,46.379252,53.242261,-25.837659,48.116287,-18.880769,,24.231108,22.211538,73.533091,56.537977,7.616768,58.660354,57.692764,59.172898,45.398676,-14.090676,27.704306,53.409768,46.986627,32.388556,-12.487374,18.025305
2023-11-21 16:00:00,63.345906,-7.358209,39.629538,67.06536,8.264133,88.00732,78.937752,7.447291,86.722265,81.729738,30.342533,40.674593,55.31753,23.166422,46.406609,53.258338,-26.209971,48.149025,-18.888931,,24.239042,22.235776,73.85615,56.537977,7.681402,58.765573,57.774422,59.24628,45.406718,-14.082553,27.704306,53.450031,47.019249,32.444794,-12.495606,18.041418
2023-11-21 16:10:00,63.370379,-7.390625,39.645615,67.097306,8.377618,87.999173,78.977747,7.630837,86.76261,81.785529,30.367049,40.690817,55.342188,23.110069,46.510515,53.298528,-26.339471,48.157209,-18.880769,,24.262841,22.268093,73.903427,56.594662,7.778354,58.84651,57.815251,59.327815,45.522836,-14.074431,27.720431,53.498346,47.092649,32.509066,-12.512069,18.049475
2023-11-21 16:20:00,63.411167,-7.382521,39.717958,67.121266,8.304663,88.00732,79.001744,8.196843,86.811024,81.83335,30.391565,40.727642,55.383285,23.142271,46.595058,53.330681,-26.525627,48.247237,-18.888931,,24.302506,22.324648,73.942825,56.594662,7.867227,58.935541,57.876681,59.380596,45.495182,-14.058186,27.715957,53.554714,47.157893,32.533168,-12.532669,18.081702
2023-11-21 16:30:00,63.427482,-7.406833,39.766186,67.161199,8.385724,88.039909,79.049738,7.899698,86.85137,81.913051,30.416081,40.715154,55.432602,23.13422,46.6384,53.403024,-26.598471,48.288159,-18.893208,,24.326305,22.356966,73.982222,56.627054,7.956099,59.000291,57.933841,59.470284,45.664069,-14.050063,27.752683,53.603029,47.174204,32.55727,-12.528533,18.121985
2023-11-21 16:40:00,63.460113,-7.398729,39.777739,67.201133,8.377618,88.088793,79.081733,7.887246,86.891715,81.948242,30.432425,40.760091,55.498357,23.182523,46.734314,53.427138,-26.679408,48.288159,-18.885046,,24.350104,22.397362,74.029499,56.667543,8.044972,59.065041,58.027563,59.551819,45.688196,-14.050063,27.768808,53.643292,47.255759,32.621542,-12.536764,18.178381
2023-11-21 16:50:00,63.500901,-7.423041,39.854606,67.249052,8.296557,88.09694,79.137726,8.193001,86.915922,82.016663,30.465113,40.763828,55.572332,23.271078,46.846213,53.515558,-26.719877,48.320897,-18.893208,,24.373904,22.453918,74.092535,56.675641,8.141923,59.154072,58.043895,59.633354,45.664069,-14.025695,27.784934,53.675502,47.329159,32.67778,-12.544996,18.226721
2023-11-21 17:00:00,63.598792,-7.439249,39.910873,67.280999,8.272239,88.137677,79.18572,7.638985,86.948198,82.104334,30.473285,40.788165,55.58877,23.335482,46.974098,53.587901,-26.727971,48.370003,-18.885046,,24.405636,22.704377,74.131933,56.667543,8.230796,59.23501,58.154319,59.714889,45.696238,-14.00945,27.792997,53.739922,47.369937,32.734018,-12.528533,18.258948
2023-11-21 17:10:00,63.67221,-7.447353,39.959101,67.328918,8.328982,88.113235,79.217716,7.973024,86.972405,82.168096,30.497801,40.820614,55.613429,23.399886,47.130575,53.692396,-26.719877,48.427294,-18.885046,,24.397703,22.736694,74.17133,56.740424,8.29543,59.360828,58.284973,59.78827,45.728407,-13.993205,27.80106,53.747975,47.427026,32.685814,-12.512069,18.222235
2023-11-21 17:20:00,63.737471,-7.471665,39.999292,67.376838,8.345194,88.153971,79.225715,8.030055,87.01275,82.263737,30.514146,40.828726,55.679184,23.432088,47.285817,53.748663,-26.760346,48.468216,-18.868722,,24.405636,22.769011,74.202848,56.797109,8.335827,59.421166,58.362363,59.845344,45.744492,-13.97696,27.80106,53.804343,47.484114,32.734018,-12.512069,18.315345
2023-11-21 17:30:00,63.794574,-7.471665,40.051035,67.408785,8.369512,88.186561,79.257711,7.818225,87.053095,82.311558,30.563178,40.853063,55.7285,23.46429,47.421694,53.812968,-26.800814,48.500953,-18.872999,,24.413569,22.793249,74.250125,56.805207,8.351986,59.494009,58.427689,59.886112,45.800788,-13.952592,27.80106,53.812395,47.516737,32.782222,-12.487374,18.323401
2023-11-21 17:40:00,63.84352,-7.479769,40.119864,67.424758,8.393831,88.227297,79.273709,7.785636,87.101509,82.383289,30.620382,40.861175,55.769597,23.520643,47.573558,53.869235,-26.833189,48.558244,-18.856676,,24.421502,22.817487,74.32892,56.797109,8.376224,59.558759,58.48485,59.95134,45.824914,-13.936347,27.796585,53.852658,47.549359,32.814358,-12.495606,18.339515
2023-11-21 17:50:00,63.884308,-7.479769,40.168092,67.440731,8.410043,88.235444,79.26571,7.7449,87.117647,82.44705,30.669414,40.881775,55.810694,23.520643,47.709435,53.93354,-26.873658,48.566428,-18.864837,,24.421502,22.825566,74.376197,56.837598,8.41662,59.652203,58.501182,60.00026,45.824914,-13.920102,27.825248,53.884868,47.56567,32.854528,-12.487374,18.379798
2023-11-21 18:00:00,63.904496,-7.479769,40.203759,67.480664,8.410043,88.268034,79.273709,7.753047,87.141854,82.494871,30.710274,40.8774,55.835352,23.544795,47.917248,53.97373,-26.930314,48.599166,-18.864837,,24.445301,22.825566,74.431354,56.853794,8.465096,59.73314,58.615504,60.065488,45.865125,-13.911979,27.825248,53.900973,47.581981,32.83846,-12.487374,18.387855
2023-11-21 18:10:00,63.990357,-7.479769,40.30474,67.504624,8.3533,88.292476,79.289707,7.7449,87.157992,82.558632,30.742962,40.885512,55.860011,23.552845,48.165025,54.029997,-26.975195,48.615534,-18.872999,,24.445301,22.833646,74.470751,56.861892,8.505493,59.838359,58.746157,60.13887,45.88121,-13.895734,27.833311,53.925131,47.606448,32.846494,-12.495606,18.436195
2023-11-21 18:20:00,64.055618,-7.504081,40.369045,67.544557,8.361406,88.30877,79.321703,7.83452,87.166061,82.590513,30.77565,40.901737,55.909327,23.585047,48.500722,54.10234,-26.999477,48.672825,-18.872999,,24.461167,22.833646,74.533787,56.894283,8.529731,59.914884,58.746157,60.171483,45.892779,-13.887612,27.825248,53.941236,47.655381,32.854528,-12.503837,18.460365
2023-11-21 18:30:00,64.145351,-7.504081,40.441389,67.552544,8.328982,88.328907,79.358301,7.842667,87.182199,82.654274,30.808338,40.901737,55.950424,23.63335,48.796456,54.19076,-27.015664,48.746485,-18.872999,,24.484966,22.849804,74.604703,56.950968,8.53781,60.044384,58.725928,60.244865,45.937506,-13.871366,27.825248,53.941236,47.679847,32.886664,-12.495606,18.476478
2023-11-21 18:40:00,64.181854,-7.504081,40.481579,67.576504,8.426255,88.414685,79.353699,7.83452,87.190268,82.718035,30.808338,40.917961,55.99974,23.729956,49.004269,54.279179,-27.031851,48.779222,-18.881161,,24.484966,22.882122,74.659859,56.98336,8.562048,59.955352,58.795152,60.318246,45.937506,-13.871366,27.825248,53.965394,47.71247,32.902732,-12.503837,18.492591
2023-11-21 18:50:00,64.267715,-7.495977,40.469017,67.624423,8.385724,88.426674,79.417691,7.948582,87.190268,82.733975,30.81651,40.938561,56.040837,23.80241,49.172118,54.367598,-27.048039,48.820144,-18.881161,,24.464366,22.89828,74.722895,57.023849,8.602445,60.060571,58.876811,60.35086,45.945548,-13.863244,27.825248,53.981499,47.745092,32.9188,-12.503837,18.516761
2023-11-21 19:00:00,64.316661,-7.495977,40.497655,67.640397,8.393831,88.463569,79.441688,7.997466,87.206406,82.797737,30.841026,40.954786,56.065496,23.80241,49.347959,54.447979,-27.056133,48.861066,-18.872999,,24.472299,22.90636,74.785931,57.064338,8.683238,60.154015,58.925806,60.346567,45.961632,-13.855121,27.825248,53.997604,47.785869,32.95897,-12.512069,18.508704
2023-11-21 19:10:00,64.373764,-7.52029,40.54136,67.68033,8.466785,88.508147,79.49768,8.005613,87.230613,82.837587,30.865542,40.95041,56.090154,23.842662,49.49183,54.512284,-27.07232,48.881388,-18.750573,,24.488166,22.922518,74.856847,57.084938,8.739793,60.246727,58.982966,60.403641,45.993801,-13.846999,27.833311,54.013709,47.810336,32.983072,-12.540901,18.516761
2023-11-21 19:20:00,64.42271,-7.536498,40.618227,67.70429,8.458679,88.545042,79.545674,8.168559,87.254821,82.917289,30.906402,40.958523,56.123031,23.850713,49.69165,54.576589,-27.080414,48.94291,-18.717926,,24.504032,22.922518,74.96716,57.121023,8.812507,60.311477,59.11362,60.51393,45.985759,-13.838876,27.809122,54.045919,47.859269,33.03931,-12.544996,18.540931
2023-11-21 19:30:00,64.471655,-7.528394,40.658418,67.744223,8.450573,88.565178,79.569671,8.168559,87.279028,83.028871,30.947263,40.979123,56.155909,23.899016,49.947419,54.648932,-27.096601,48.946863,-18.709765,,24.519898,22.954835,75.061714,57.137219,8.901379,60.477764,59.227942,60.656399,46.017928,-13.814508,27.817185,54.070077,47.936958,33.143752,-12.553228,18.589271
2023-11-21 19:40:00,64.553231,-7.552706,40.69057,67.760196,8.507316,88.597768,79.585669,8.201148,87.287097,83.156393,30.988123,40.97101,56.238103,23.939268,50.131254,54.737352,-27.112789,48.995969,-18.685279,,24.519898,22.979073,75.148388,57.218197,8.966014,60.623452,59.276937,60.737934,46.029497,-13.798263,27.817185,54.062024,47.989758,33.167854,-12.544996,18.629554
2023-11-21 19:50:00,64.634807,-7.56081,40.710161,67.784156,8.507316,88.622209,79.217716,8.209296,87.311304,83.228124,31.028983,40.962898,56.2792,24.040373,50.351674,54.785581,-27.128976,49.004153,-18.693441,,24.535764,22.979073,75.235063,57.250589,8.974093,60.740445,59.415756,60.803162,45.985759,-13.782018,27.792997,54.102287,48.030536,33.232126,-12.553228,18.661781
2023-11-21 20:00:00,64.683753,-7.577018,40.734275,67.808116,8.53974,88.671093,79.169722,8.193001,87.34358,83.331736,31.061671,40.946674,56.303858,24.048424,50.666771,54.882038,-27.13707,49.05326,-18.693441,,24.543697,22.987153,75.305978,57.28298,8.949855,60.914826,59.444522,60.982538,45.900821,-13.749528,27.80106,54.102287,48.09578,33.3205,-12.569692,18.702064
2023-11-21 20:10:00,64.740856,-7.585122,40.75839,67.848049,8.555953,88.646651,79.153724,8.172401,87.359718,83.459258,31.069843,40.979123,56.303858,24.145029,50.746699,54.946343,-27.153258,49.085997,-18.685279,,24.575429,23.01947,75.384773,57.376461,8.925617,61.048007,59.464751,61.202682,45.876694,-13.733283,27.792997,54.126444,48.161024,33.408874,-12.590292,18.750404
2023-11-21 20:20:00,64.797959,-7.593226,40.782504,67.872009,8.564059,88.679241,79.193719,8.160412,87.375856,83.602721,31.110703,41.023421,56.312078,24.193332,50.842613,55.026724,-27.169445,49.061444,-18.668956,,24.583362,23.067946,75.43205,57.404448,8.869062,61.16132,59.423922,61.276064,45.876694,-13.717037,27.784934,54.110339,48.226269,33.529384,-12.586155,18.822914
2023-11-21 20:30:00,64.871378,-7.60133,40.843295,67.879995,8.580271,88.703682,79.225715,8.127823,87.400063,83.794004,31.143391,41.084582,56.353175,24.229086,50.943141,55.091029,-27.177539,49.143288,-18.677118,,24.607161,23.100263,75.502966,57.428742,8.788269,61.331288,59.423922,61.276064,45.913379,-13.708915,27.768808,54.126444,48.275202,33.609724,-12.606755,18.879311
2023-11-21 20:40:00,64.916038,-7.617538,40.875447,67.895968,8.620801,88.687388,79.241713,8.144117,87.42427,84.041078,31.208767,41.141368,56.414872,24.269338,51.058418,55.13122,-27.193726,49.135104,-18.685279,,24.623028,23.124501,75.59752,57.363959,8.368144,61.525538,59.403693,61.316831,45.916906,-13.69267,27.760745,54.150602,48.381224,33.7222,-12.586155,18.911537
2023-11-21 20:50:00,64.993742,-7.625642,40.939752,67.919928,8.64512,88.703682,79.28631,8.168559,87.456546,84.12409,31.245371,41.117031,56.435369,24.314089,51.146339,55.227677,-27.20182,49.176025,-18.677118,,24.65476,23.148739,75.684194,57.433146,7.907623,61.719788,59.391258,61.373905,45.949075,-13.69267,27.728494,54.150602,48.487246,33.84271,-12.602619,18.951821
2023-11-21 21:00:00,65.050845,-7.633746,40.979943,67.951875,8.669438,88.736272,79.289707,8.127823,87.472684,84.264242,31.302576,41.149481,56.497066,24.297988,51.23426,55.316096,-27.193726,49.245732,-18.677118,,24.662693,23.172977,75.786628,57.473635,7.301674,61.905944,59.366761,61.373905,45.961632,-13.668302,27.736557,54.158655,48.585112,33.979288,-12.619082,19.000161
2023-11-21 21:10:00,65.107948,-7.64185,41.031686,67.975835,8.718075,88.744419,79.337701,8.087086,87.50496,84.367854,31.372208,41.190042,56.534001,24.346291,51.330174,55.396478,-27.193726,49.274238,-18.685279,,24.678559,23.205294,75.873302,57.522223,6.954263,62.15685,59.440254,61.341292,45.977717,-13.660179,27.720431,54.166707,48.691134,34.091764,-12.647914,19.032387
2023-11-21 21:20:00,65.148736,-7.649954,41.104029,67.999795,8.677544,88.768861,79.422293,8.050192,87.537236,84.519287,31.437584,41.230603,56.583318,24.362392,51.418094,55.452744,-27.20182,49.331529,-18.685279,,24.702358,23.245691,75.983615,57.538418,6.558377,62.334912,59.40759,61.349445,46.02597,-13.643934,27.720431,54.215022,48.789001,34.20424,-12.652009,19.088784
