collect_time,DD,FI,TI,BFO,BTO,TFO,TTO
2023/8/3 20:00,0.007637024,-0.000252015,0.00018531,-1.372418761,0.225448608,-1.378903985,0.234268188
2023/8/3 20:10,0.003484726,-8.18E-05,-0.000408929,-1.394231558,0.233730316,-1.379919291,0.236595154
2023/8/3 20:20,-0.012676239,-0.000282755,-0.000255333,-1.388010859,0.222518921,-1.379074812,0.232414246
2023/8/3 20:30,-0.010456085,-0.000327679,-0.000129143,-1.382881403,0.225395203,-1.378361464,0.236865997
2023/8/3 20:40,-0.002670288,0.000518163,5.80E-05,-1.375274181,0.25302887,-1.37730372,0.234893799
2023/8/3 20:50,-0.027175903,0.000405143,0.0001408,-1.366111755,0.245452881,-1.371040106,0.231269836
2023/8/3 21:00,0.007526398,-3.39E-05,-0.000364786,-1.387254238,0.231334686,-1.374487638,0.232521057
2023/8/3 21:10,0.007040024,0.000222194,-0.000371619,-1.389577389,0.236740112,-1.376571894,0.228965759
2023/8/3 21:20,0.009429932,-0.000140816,-0.000135357,-1.381217241,0.226539612,-1.376479506,0.231468201
2023/8/3 21:30,0.002088547,7.88E-05,-0.000398738,-1.394093513,0.233386993,-1.380137444,0.230628967
2023/8/3 21:40,-0.004528046,0.000212041,-0.000456048,-1.395427823,0.237480164,-1.379466414,0.230060577
2023/8/3 21:50,0.011533737,-0.000166964,-0.000128405,-1.386485577,0.227535248,-1.381991744,0.233379364
2023/8/3 22:00,-0.005186081,-0.000657143,-0.000207492,-1.39031601,0.208961487,-1.383053541,0.231964111
2023/8/3 22:10,,,,,,,
2023/8/3 22:20,,,,,,,
2023/8/3 22:30,,1.86E-05,4.78E-05,-1.383407116,0.2345047,-1.385078788,0.233856201
2023/8/3 22:40,0.004232407,0.000173265,-0.0002175,-1.391265392,0.240592957,-1.38365221,0.234527588
2023/8/3 22:50,0.00028801,0.000199643,-0.000260381,-1.391735792,0.237350464,-1.38262248,0.230361938
2023/8/3 23:00,0.00138092,0.000325714,-0.000127714,-1.387200117,0.242835999,-1.382730007,0.231433868
2023/8/3 23:10,0.007392883,8.21E-05,2.27E-05,-1.381701231,0.237083435,-1.382494688,0.234207153
2023/8/3 23:20,0.00302124,0.000389592,0.000230667,-1.375235438,0.250526428,-1.383308172,0.236896515
2023/8/3 23:30,-0.010389328,0.000333878,0.000471556,-1.366920471,0.248832703,-1.383423805,0.23714447
2023/8/3 23:40,-0.002977371,0.000521837,0.000159833,-1.377980471,0.257080078,-1.383574605,0.238815308
2023/8/3 23:50,0.006425858,0.000399464,0.00026,-1.378573656,0.252006531,-1.387673616,0.238021851
2023/8/4 0:00,0.004621506,0.00022119,-0.000410984,-1.400547266,0.240058899,-1.386162281,0.232315063
2023/8/4 0:10,-0.007152557,0.000173143,-0.000185333,-1.390395641,0.240570068,-1.383909702,0.234512329
2023/8/4 0:20,-0.006025314,0.000179796,-8.88E-05,-1.384818554,0.240764618,-1.381710887,0.234470367
2023/8/4 0:30,0.003005981,-0.000151352,5.20E-05,-1.379562616,0.232410431,-1.381382227,0.237709045
2023/8/4 0:40,0.000814438,-6.04E-05,0.000117952,-1.37765944,0.235069275,-1.381787062,0.237182617
2023/8/4 0:50,-0.00586319,-0.000112372,0.000100119,-1.380008221,0.230255127,-1.383513451,0.23418808
2023/8/4 1:00,-0.010946274,-8.33E-05,-0.000100317,-1.38819778,0.232635498,-1.384687424,0.235549927
2023/8/4 1:10,0.000627518,6.20E-06,1.48E-05,-1.384438515,0.236476898,-1.384957314,0.23625946
2023/8/4 1:20,0.005834579,-0.00012625,0.000113071,-1.381469727,0.231338501,-1.385427475,0.23575592
2023/8/4 1:30,0.003973007,0.000174235,0.000115217,-1.382111669,0.242988586,-1.386143923,0.236888885
2023/8/4 1:40,0.013076782,2.10E-05,-2.38E-05,-1.389575243,0.23797226,-1.388740778,0.237236023
2023/8/4 1:50,0.000207901,0.000275281,7.21E-05,-1.383398771,0.242527008,-1.385923624,0.232894897
2023/8/4 2:00,-0.009103775,7.96E-05,0.000122857,-1.381311417,0.234550476,-1.3856107,0.231761932
2023/8/4 2:10,-0.00958252,0.000323265,6.28E-05,-1.383821249,0.240589142,-1.38601923,0.22927475
2023/8/4 2:20,-0.00387764,0.000206735,6.04E-05,-1.383279562,0.238567352,-1.385392904,0.231330872
2023/8/4 2:30,0.002725601,0.000165663,0.00023281,-1.378482103,0.238620758,-1.386630297,0.232822418
2023/8/4 2:40,-0.003269196,0.000247959,0.000250381,-1.376347065,0.241523743,-1.385110617,0.232849121
2023/8/4 2:50,0.015346527,7.90E-05,-0.000268095,-1.397208214,0.235549927,-1.387825727,0.232788086
2023/8/4 3:00,0.013948441,3.93E-06,0.000114881,-1.384478092,0.231250763,-1.388498783,0.231113434
2023/8/4 3:10,0.005683899,0.000211286,0.000108711,-1.385394335,0.237178802,-1.389199376,0.229782104
2023/8/4 3:20,-0.005712509,9.49E-05,0.000200844,-1.380968571,0.232902527,-1.387997389,0.22958374
2023/8/4 3:30,-0.021522522,-1.55E-05,0.000143556,-1.379811525,0.23046875,-1.384837151,0.231014252
2023/8/4 3:40,0.004945755,-0.000250816,0.000197429,-1.377916336,0.221763611,-1.384825706,0.230545044
2023/8/4 3:50,-0.017730713,5.86E-05,0.000271333,-1.377065182,0.229057312,-1.386562824,0.227005005
2023/8/4 4:00,0.008563995,-0.000349184,7.90E-05,-1.381733179,0.214790344,-1.384500504,0.227012634
2023/8/4 4:10,-0.008918762,-0.000465179,0.000124167,-1.380853772,0.206867218,-1.385200262,0.223148346
2023/8/4 4:20,0.000787735,-0.000312245,9.98E-05,-1.381231189,0.214736938,-1.384725213,0.225669861
2023/8/4 4:30,0.006746292,-0.000325714,0.000102833,-1.377634525,0.217266083,-1.381234646,0.228668213
2023/8/4 4:40,-0.002859116,-0.000132219,1.22E-05,-1.381182909,0.22687149,-1.381610155,0.231498718
2023/8/4 4:50,0.00756073,-5.47E-05,-0.000130833,-1.384932637,0.226856232,-1.380354166,0.22877121
2023/8/4 5:00,0.011566162,6.96E-05,4.17E-05,-1.37531507,0.233421326,-1.376775384,0.230979919
2023/8/4 5:10,-0.006128311,1.71E-05,-4.76E-05,-1.379888296,0.235370636,-1.378221273,0.234771729
2023/8/4 5:20,-0.024459839,0.000361714,0.000239467,-1.36876297,0.244277954,-1.377145886,0.231616974
2023/8/4 5:30,0.002717972,4.07E-05,0.000184,-1.371832371,0.236415863,-1.378271699,0.234989166
2023/8/4 5:40,0.004472733,0.000201143,-0.0004096,-1.394565821,0.243019104,-1.38022995,0.235977173
2023/8/4 5:50,0.013223648,-6.70E-05,-0.000128333,-1.388138533,0.231071472,-1.383646727,0.233413696
2023/8/4 6:00,0.000120163,-0.000413469,0.000142286,-1.378855944,0.217887878,-1.383835077,0.23236084
2023/8/4 6:10,-0.002033234,-0.000245357,6.55E-05,-1.385435581,0.224609375,-1.387727737,0.233192444
2023/8/4 6:20,-0.003702164,-2.97E-05,0.0002128,-1.379437208,0.230865479,-1.386885285,0.231903076
2023/8/4 6:30,0.001823425,7.43E-05,0.000379667,-1.371884108,0.231697083,-1.385171652,0.229099274
2023/8/4 6:40,-0.010259628,0.000276735,0.000114952,-1.375246525,0.233768463,-1.379270673,0.224082947
2023/8/4 6:50,0.003738403,8.14E-05,1.08E-05,-1.381798863,0.232543945,-1.382178307,0.229698181
2023/8/4 7:00,-0.001375198,-0.000202908,-0.000124524,-1.384963393,0.227386475,-1.380605102,0.234489441
2023/8/4 7:10,-0.007577896,-1.27E-05,0.000182833,-1.373071432,0.229995728,-1.379470587,0.230438232
2023/8/4 7:20,0.00614357,-3.17E-05,0.000329333,-1.370882988,0.227016449,-1.382410169,0.228126526
2023/8/4 7:30,0.004323959,0.000354048,0.000437333,-1.365231156,0.24199295,-1.380536795,0.229598999
2023/8/4 7:40,0.00919342,-9.45E-05,-9.54E-05,-1.389067888,0.228897095,-1.385729074,0.232200623
2023/8/4 7:50,-0.009910583,-0.000349762,-0.0002164,-1.395189643,0.217727661,-1.387614727,0.229972839
2023/8/4 8:00,0.004560471,-5.55E-05,-7.43E-05,-1.388834715,0.230995178,-1.386234879,0.232944489
2023/8/4 8:10,0.010223389,-0.000165051,0.000211167,-1.379952192,0.223819733,-1.387344122,0.229598999
2023/8/4 8:20,0.002475739,-0.000349184,0.000511619,-1.368597269,0.220146179,-1.386503458,0.232368469
2023/8/4 8:30,-0.016836166,-6.48E-05,0.000381833,-1.368823528,0.231998444,-1.382188678,0.234268188
2023/8/4 8:40,0.004985809,-0.000328912,0.000321357,-1.37067318,0.214008331,-1.381919861,0.225517273
2023/8/4 8:50,-0.003890991,0.000150816,-0.000123571,-1.385403395,0.229782104,-1.381077766,0.224502563
2023/8/4 9:00,-0.006322861,0.000242321,-0.000215429,-1.390100479,0.232673645,-1.382559657,0.224189758
2023/8/4 9:10,0.007125854,6.43E-05,-0.000105167,-1.383573532,0.228908539,-1.379892826,0.226657867
2023/8/4 9:20,-0.012586594,0.000283648,4.19E-06,-1.385015845,0.240600586,-1.385162115,0.230678558
2023/8/4 9:30,0.022542953,-0.000368393,0.000350667,-1.371539831,0.216438293,-1.383811951,0.22933197
2023/8/4 9:40,-0.002134323,-0.000364388,0.000470286,-1.368007421,0.221321106,-1.38446784,0.234069824
2023/8/4 9:50,-0.004676819,-0.000247857,0.0003,-1.374313116,0.226593018,-1.384812117,0.235267639
2023/8/4 10:00,-0.011167526,-8.57E-05,0.000464738,-1.365644097,0.223770142,-1.381909966,0.226768494
2023/8/4 10:10,0.010633469,-0.00012273,0.000261167,-1.374737263,0.224830627,-1.383877516,0.229125977
2023/8/4 10:20,0.012136459,-0.000207806,0.000625,-1.359120131,0.222042084,-1.380995512,0.229316711
2023/8/4 10:30,-0.006868362,2.40E-05,6.66E-05,-1.373917818,0.228271484,-1.376247883,0.227432251
2023/8/4 10:40,-0.003358841,2.59E-05,-0.000131111,-1.38763535,0.23853302,-1.383046389,0.237625122
2023/8/4 10:50,0.002185822,0.000382679,7.03E-05,-1.380197763,0.246208191,-1.382658958,0.232818604
2023/8/4 11:00,0.011695862,0.000216327,0.000341905,-1.371816158,0.239250183,-1.383782864,0.231681824
2023/8/4 11:10,-0.010700226,0.000193316,0.000615667,-1.358098984,0.233161926,-1.379647017,0.226394653
2023/8/4 11:20,-0.033046722,0.001521837,0.000817333,-1.348100901,0.277809143,-1.376707435,0.224544525
2023/8/4 11:30,0.004295349,0.001229107,0.000379,-1.359606504,0.267776489,-1.372872114,0.224761963
2023/8/4 11:40,0.017971039,0.001128903,0.000304762,-1.368710279,0.268016815,-1.379376888,0.228507996
2023/8/4 11:50,0.006628036,0.000187321,-1.27E-05,-1.380686879,0.229103088,-1.380241871,0.222549438
2023/8/4 12:00,-0.007978439,-1.22E-05,-0.000116381,-1.38730216,0.222267151,-1.383229256,0.222686768
2023/8/4 12:10,0.012559891,0.000273801,-2.00E-06,-1.385509133,0.233406067,-1.385439634,0.223823547
2023/8/4 12:20,-0.001893997,0.000199235,-0.000298476,-1.394011497,0.234577179,-1.383565784,0.227603912
2023/8/4 12:30,0.008880615,-0.000213087,-0.000282167,-1.388028383,0.225860596,-1.378152251,0.233322144
2023/8/4 12:40,-0.007268906,-0.000537347,-0.000384952,-1.394488335,0.212596893,-1.381014824,0.231399536
2023/8/4 12:50,-0.015850067,0.000111582,-0.000142833,-1.383698702,0.230854034,-1.378700018,0.226947784
2023/8/4 13:00,0.009433746,0.000171071,0.000119238,-1.377775908,0.229152679,-1.381949186,0.223163605
2023/8/4 13:10,0.011695862,0.000141786,-0.000171667,-1.387387037,0.234390259,-1.381378889,0.229423523
2023/8/4 13:20,-0.000818253,-0.00011199,-0.000203238,-1.391611099,0.226390839,-1.384497404,0.230308533
2023/8/4 13:30,0.003042221,0.000115,-0.000203333,-1.386556029,0.227973938,-1.379439592,0.223953247
2023/8/4 13:40,0.002790451,-2.49E-05,-0.000258286,-1.388507485,0.233253479,-1.379466772,0.234127045
2023/8/4 13:50,-0.003868103,-0.000263214,-0.000109167,-1.39190793,0.224018097,-1.388087511,0.233230591
2023/8/4 14:00,-0.008911133,-0.0002,-0.00016381,-1.388729692,0.226703644,-1.382996321,0.233703613
2023/8/4 14:10,-0.006122589,5.24E-06,-0.000135111,-1.391708374,0.231620789,-1.386978507,0.231437683
2023/8/4 14:20,-0.000896454,-5.26E-05,9.33E-05,-1.3822999,0.230148315,-1.385566711,0.231987
2023/8/4 14:30,0.004062653,-3.04E-05,0.000145833,-1.380056262,0.237205505,-1.385160327,0.238265991
2023/8/4 14:40,-0.011917114,5.17E-05,0.000190889,-1.374768734,0.236774445,-1.381450057,0.234970093
2023/8/4 14:50,0.00676918,0.00027625,0.000192833,-1.379328489,0.242362976,-1.386078358,0.232696533
2023/8/4 15:00,-0.004310608,-0.000127755,0.000279238,-1.375430107,0.227233887,-1.385203362,0.231708527
2023/8/4 15:10,-0.003030777,-6.46E-05,0.000218833,-1.377478957,0.228420258,-1.385136724,0.230682373
2023/8/4 15:20,0.003091812,-0.000125306,7.81E-06,-1.383301497,0.225715637,-1.383574963,0.230102539
2023/8/4 15:30,-0.005414963,0.000142449,0.000256571,-1.373466253,0.239528656,-1.38244617,0.234542847
2023/8/4 15:40,-0.000757217,7.26E-05,0.000400889,-1.369110584,0.236557007,-1.383141279,0.234016418
2023/8/4 15:50,0.01175499,-0.000179388,0.00041727,-1.371899724,0.225914001,-1.386503339,0.232192993
2023/8/4 16:00,-0.003864288,-0.000148095,-1.76E-05,-1.387749434,0.229530334,-1.387135267,0.234710693
2023/8/4 16:10,0.006305695,4.02E-05,-5.00E-07,-1.38457036,0.23475647,-1.384552956,0.233348846
2023/8/4 16:20,-0.001838684,1.39E-05,0.000360952,-1.378034234,0.234176636,-1.390667796,0.233688354
2023/8/4 16:30,0.00276947,-4.18E-05,-0.000137167,-1.392778993,0.233818054,-1.387978196,0.235282898
2023/8/4 16:40,-0.002925873,9.45E-05,-4.67E-05,-1.390200138,0.237228394,-1.388567209,0.233917236
2023/8/4 16:50,-0.011375427,0.000352321,0.000137,-1.378602028,0.244598389,-1.383397102,0.232269287
2023/8/4 17:00,0.004034042,0.000297959,-0.000180952,-1.390743256,0.247032166,-1.38441062,0.236602783
2023/8/4 17:10,0.007577896,0.000528929,-0.00010719,-1.387801409,0.25321579,-1.384050131,0.234703064
2023/8/4 17:20,0.003480911,0.000315238,-0.000124825,-1.390470505,0.247108459,-1.386101961,0.236076355
2023/8/4 17:30,0.002782822,0.0004925,-7.76E-05,-1.390759587,0.248703003,-1.388044477,0.231460571
2023/8/4 17:40,-0.004907608,9.33E-05,-2.28E-05,-1.389755607,0.233413696,-1.388956428,0.23015213
2023/8/4 17:50,-0.000545502,-0.000139107,7.01E-05,-1.38118875,0.22743988,-1.383643389,0.232311249
2023/8/4 18:00,-0.001619339,-0.000131862,-0.000174833,-1.390111685,0.227523804,-1.383992791,0.232139587
2023/8/4 18:10,0.007007599,-0.000237883,-0.000303048,-1.396507263,0.228118896,-1.38590157,0.236442566
2023/8/4 18:20,0.008573532,-0.000486786,0.00013169,-1.386011004,0.225456238,-1.390620351,0.24249649
2023/8/4 18:30,-0.010530472,0.000294974,-0.000204119,-1.392635226,0.253780365,-1.385491371,0.243453979
2023/8/4 18:40,0.000926971,0.000681224,-9.41E-05,-1.383376598,0.266990662,-1.380082369,0.243148804
2023/8/4 18:50,8.77E-05,0.00106125,0.000168571,-1.372083426,0.274795532,-1.377984047,0.23765564
2023/8/4 19:00,0.019374847,-7.65E-05,0.0003745,-1.369459152,0.232597351,-1.382566452,0.235271454
2023/8/4 19:10,0.012557983,-0.000631378,0.000300571,-1.374509335,0.209403992,-1.385029078,0.231506348
2023/8/4 19:20,0.001876831,-0.000765459,0.000226167,-1.383506775,0.201942444,-1.391422272,0.228733063
2023/8/4 19:30,-0.027816772,-0.000121224,-0.000662976,-1.409345269,0.225566864,-1.386140585,0.229812622
2023/8/4 19:40,-0.011583328,-2.08E-05,-0.000523833,-1.402492046,0.233184814,-1.384157538,0.233909607
2023/8/4 19:50,0.009176254,-0.00016574,-0.00018869,-1.389371872,0.228965759,-1.382767439,0.234764099
2023/8/4 20:00,0.005979538,-0.00014523,-0.000172524,-1.387230158,0.227378845,-1.381193042,0.232460022
2023/8/4 20:10,-0.019046783,-0.000380357,-0.000118833,-1.381962299,0.218574524,-1.377802968,0.231887817
2023/8/4 20:20,-0.008104324,-0.000120408,-2.23E-05,-1.375908375,0.230770111,-1.375128269,0.234985352
2023/8/4 20:30,0.006513596,-5.45E-05,-0.000244167,-1.38855195,0.233512878,-1.380005836,0.235420227
2023/8/4 20:40,-0.002285004,0.000155952,9.31E-05,-1.37561655,0.241142273,-1.378875017,0.235683441
2023/8/4 20:50,-0.014911652,0.000189388,1.68E-05,-1.377184629,0.239646912,-1.377771854,0.233016968
2023/8/4 21:00,0.024394989,0.000159762,-0.000106889,-1.387179613,0.240699768,-1.383437634,0.235107422
2023/8/4 21:10,0.000255585,0.000277321,-0.000498,-1.397635937,0.246673584,-1.38020587,0.236968994
2023/8/4 21:20,0.006254196,0.000213265,-0.000610857,-1.399790525,0.245574951,-1.378411055,0.238105774
2023/8/4 21:30,0.005496979,0.000441607,-0.000822262,-1.411652207,0.253692627,-1.382873416,0.238235474
2023/8/4 21:40,-0.015874863,0.000231224,-0.000594881,-1.401355743,0.245979309,-1.380535007,0.237884521
2023/8/4 21:50,0.00633049,7.86E-05,-0.000626071,-1.40480423,0.238227844,-1.38289094,0.235481262
2023/8/4 22:00,0.001018524,1.60E-05,-0.000638533,-1.404898882,0.232040405,-1.382549524,0.23147583
2023/8/4 22:10,0.002319336,8.95E-05,-4.85E-05,-1.386677265,0.234008789,-1.384978056,0.230876923
2023/8/4 22:20,-0.014842987,-6.51E-05,0.000109167,-1.385622978,0.227695465,-1.389443636,0.229972839
2023/8/4 22:30,-0.002241135,2.55E-05,-0.000143467,-1.391365767,0.235717773,-1.386343956,0.234825134
2023/8/4 22:40,-0.00161171,-5.08E-05,-0.000298833,-1.390980005,0.232456207,-1.380521774,0.234233856
2023/8/4 22:50,-0.001480103,5.68E-05,-0.000112571,-1.385248184,0.229774475,-1.38130784,0.227790833
2023/8/4 23:00,0.000608444,0.000131327,1.38E-05,-1.38114953,0.233039856,-1.381633997,0.228439331
2023/8/4 23:10,0.003599167,0.000248095,-1.33E-06,-1.382399321,0.243560791,-1.382352829,0.23487854
2023/8/4 23:20,-0.004821777,0.000670595,6.89E-05,-1.380768538,0.254219055,-1.383180022,0.230747223
2023/8/4 23:30,-0.005992889,0.000677296,0.000303429,-1.367479324,0.255645752,-1.378099322,0.231941223
2023/8/4 23:40,0.001279831,0.000602985,0.0001,-1.374264002,0.257583618,-1.37776494,0.236480713
2023/8/4 23:50,-0.014598846,0.001224974,0.000105167,-1.370460987,0.27494812,-1.37414217,0.232078552
2023/8/5 0:00,0.022676468,0.000228639,-0.000388,-1.393852472,0.239349365,-1.380273104,0.23134613
2023/8/5 0:10,-0.000473022,9.14E-05,-0.000162857,-1.385975361,0.236816406,-1.380275011,0.23361969
2023/8/5 0:20,-0.006212234,6.65E-05,3.62E-05,-1.377525806,0.235530853,-1.378792405,0.233203888
2023/8/5 0:30,-0.00970459,-0.000130408,0.00025054,-1.368397474,0.233158112,-1.377165675,0.237724304
2023/8/5 0:40,0.002496719,-9.02E-05,0.000363643,-1.365351796,0.234725952,-1.378077984,0.237876892
2023/8/5 0:50,-0.00286293,0.000217321,0.000213071,-1.372798443,0.244361877,-1.380256176,0.236755371
2023/8/5 1:00,-0.005407333,0.000196905,0.000221302,-1.372014761,0.245674133,-1.379760385,0.23878479
2023/8/5 1:10,0.006923676,0.000377321,0.000212952,-1.375608683,0.25553894,-1.383062482,0.242332458
2023/8/5 1:20,-0.011180878,0.000295102,-0.000132214,-1.384962916,0.25087738,-1.380335569,0.240550995
2023/8/5 1:30,0.022064209,0.000234643,-0.000141833,-1.38751471,0.250995636,-1.382550001,0.242782593
2023/8/5 1:40,0.004085541,4.82E-05,-0.000174571,-1.386366844,0.248908997,-1.380255938,0.2472229
2023/8/5 1:50,-0.002565384,-0.000110281,-9.37E-05,-1.38037324,0.239330292,-1.377094507,0.243186951
2023/8/5 2:00,-0.002441406,3.65E-05,-4.74E-05,-1.379076123,0.240882874,-1.377417564,0.23960495
2023/8/5 2:10,-0.00702095,0.000209031,-1.86E-05,-1.378346443,0.244762421,-1.37769556,0.237449646
2023/8/5 2:20,0.008699417,0.000142526,-0.000137881,-1.383341312,0.245857239,-1.37851572,0.240867615
2023/8/5 2:30,0.004491806,1.23E-05,2.50E-05,-1.380578518,0.242332458,-1.381452084,0.241905212
2023/8/5 2:40,0.008464813,-3.76E-05,-0.0005285,-1.401211262,0.238090515,-1.382713795,0.239402771
2023/8/5 2:50,-0.011381149,2.84E-05,-0.000465548,-1.394680023,0.237915039,-1.37838459,0.236923218
2023/8/5 3:00,0.005834579,-0.000174694,-4.75E-05,-1.379146814,0.228523254,-1.377483606,0.234642029
2023/8/5 3:10,0.000310898,0.000277857,0.000117786,-1.371628523,0.248069763,-1.375750542,0.2383461
2023/8/5 3:20,-0.008951187,6.45E-05,8.98E-05,-1.373200417,0.236415863,-1.376343727,0.234157562
2023/8/5 3:30,-0.007974625,-2.14E-06,-5.31E-06,-1.376782417,0.234481812,-1.376596689,0.234558105
2023/8/5 3:40,0.009126663,-4.14E-05,0.000222286,-1.367671013,0.233615875,-1.375452042,0.23506546
2023/8/5 3:50,-0.004816055,-0.000206607,0.000168476,-1.371772528,0.226455688,-1.377667904,0.233688354
2023/8/5 4:00,0.001554489,-0.000194524,0.000384762,-1.36240077,0.224632263,-1.37586689,0.231441498
2023/8/5 4:10,-0.027111053,0.000214286,0.000289524,-1.362769842,0.238140106,-1.372902632,0.230644226
2023/8/5 4:20,0.000284195,0.000242449,0.000203714,-1.364168406,0.234283447,-1.371298671,0.225799561
2023/8/5 4:30,0.001462936,6.79E-06,0.000365071,-1.36083889,0.230560303,-1.373616815,0.230323792
2023/8/5 4:40,-0.003454208,0.000214694,0.000451405,-1.355052948,0.235355377,-1.370851636,0.227844238
2023/8/5 4:50,0.01975441,5.94E-05,-0.000169841,-1.3802495,0.230773926,-1.37430501,0.228694916
2023/8/5 5:00,0.002037048,9.06E-05,-0.000406311,-1.385911822,0.237319946,-1.371691227,0.234149933
2023/8/5 5:10,0.014621735,0.000398393,-4.83E-05,-1.378825426,0.254230499,-1.377136111,0.240287781
2023/8/5 5:20,-0.010219574,0.000875306,-0.000274881,-1.38802743,0.269538879,-1.378406763,0.238899231
2023/8/5 5:30,-0.000270844,0.000664286,-0.000375429,-1.391136765,0.263908386,-1.377995968,0.240661621
2023/8/5 5:40,0.007564545,0.000314694,-0.000377524,-1.393098474,0.250930786,-1.379885912,0.23991394
2023/8/5 5:50,0.012168884,-0.000748929,-0.000196167,-1.388250113,0.210407257,-1.38138473,0.236618042
2023/8/5 6:00,-0.017742157,-0.000679429,-8.85E-05,-1.384844542,0.215564728,-1.381744742,0.239345551
2023/8/5 6:10,4.01E-05,-0.000537347,-1.56E-05,-1.382950068,0.220474243,-1.382403851,0.239280701
2023/8/5 6:20,0.0031147,-0.000420714,8.49E-05,-1.378612757,0.225059509,-1.381583691,0.239784241
2023/8/5 6:30,-0.002155304,-0.000432602,0.0001905,-1.372351408,0.222980499,-1.379018307,0.238121033
2023/8/5 6:40,-0.011096954,-0.000119524,0.000340381,-1.365295529,0.230472565,-1.377208829,0.234657288
2023/8/5 6:50,-0.000257492,-0.00049881,0.000335833,-1.364518404,0.218238831,-1.376272202,0.235702515
2023/8/5 7:00,-0.011808395,-0.000325102,0.000264952,-1.365033865,0.226287842,-1.374307394,0.237663269
2023/8/5 7:10,0.011671066,0.00012551,0.000191167,-1.370049,0.245994568,-1.376739979,0.241603851
2023/8/5 7:20,-0.002073288,-0.000120153,0.000458286,-1.360932589,0.231544495,-1.376973152,0.235748291
2023/8/5 7:30,0.011575699,9.41E-05,0.000495667,-1.36149466,0.238986969,-1.378843784,0.235694885
2023/8/5 7:40,-0.000774384,-0.000254286,0.000113143,-1.377236366,0.229408264,-1.381197095,0.238304138
2023/8/5 7:50,-0.013614655,-0.000185179,4.83E-06,-1.381167531,0.234302521,-1.381335735,0.240783691
2023/8/5 8:00,0.005245209,-5.46E-05,0.000164267,-1.377821684,0.235588074,-1.383570671,0.237503052
2023/8/5 8:10,0.003383636,0.000172704,0.000218548,-1.372531652,0.245346069,-1.380180836,0.239303589
2023/8/5 8:20,0.005548477,-0.000212041,0.000278524,-1.37416172,0.233512878,-1.383909225,0.24092865
2023/8/5 8:30,0.003498077,1.59E-05,0.000206429,-1.372635603,0.241386414,-1.37986064,0.240829468
2023/8/5 8:40,-0.002988815,-4.45E-05,0.000121619,-1.376789927,0.239673615,-1.38104701,0.241230011
2023/8/5 8:50,-0.007926941,-5.54E-05,0.000468762,-1.360074162,0.235366821,-1.376481056,0.237304688
2023/8/5 9:00,0.004577637,0.000142449,4.49E-05,-1.378054976,0.241218567,-1.379628181,0.236232758
2023/8/5 9:10,-0.014892578,-0.000227551,-0.000405333,-1.393218517,0.232284546,-1.379032135,0.240249634
2023/8/5 9:20,-0.003358841,-0.000225143,-0.000212489,-1.393386841,0.230827332,-1.385949135,0.238708496
