collect_time,GDY_1,GDY_2,GDY_3,GDY_4,GDY_5,GDY_6,GDY_7,GDY_8,GDY_9,GDY_10,GDY_11,GDY_12,GDY_13,GDY_14,GDY_15,GDY_16,GDY_17,GDY_18,GDY_19,GDY_20,GDY_21,GDY_22,GDY_23,GDY_24,GDY_25,GDY_26,GDY_27,GDY_28,GDY_30,GDY_31,GDY_32,GDY_34,GDY_35,GDY_36,GDY_37,GDY_38,GDY_39,GDY_40
2023-08-03 19:40:00,7.258163,-1.19336,-4.346997999999999,17.996641,-18.964999,24.845938,39.913794,4.226687500000001,30.0563425,31.545328,-2.046248,12.566595,6.418074,-8.553626999999999,10.3505525,-1.2459315,-16.452092999999998,-0.674517,-13.623332,-9.804537,-22.047263,1.3423435000000001,-21.872029,-1.667776,-20.2328155,6.8952729999999995,-2.831089,13.38463,-2.299627,0.4367755,14.5011145,-21.608320499999998,1.881686,10.026966,14.074668,-10.180108,-6.2881789999999995,2.9665875
2023-08-03 19:50:00,7.270399,-1.197412,-4.346997999999999,17.9909675,-19.034235,24.805202,39.857800999999995,4.1778035,30.03617,31.529388,-2.025818,12.554427,6.418074,-8.5818035,10.346556,-1.354446,-16.496609,-0.6867935000000001,-13.623332,-9.860876000000001,-22.3614515,1.330224,-22.083015,-1.6638365,-20.24087,6.883126,-2.806851,13.382423,-2.2852445,0.412315,14.513178,-21.632688,1.889749,10.0390445,14.086901000000001,-10.160022999999999,-6.263463,2.9907575
2023-08-03 20:00:00,7.284778,-1.197412,-4.355036,17.986974,-19.058554,24.764465,,4.0129365,30.020032,31.529388,-2.017646,12.538202,6.4180745,-8.5818035,10.3425595,-1.4227699999999999,-16.492562,-0.6887705,-13.607009,-9.880997,-22.739104,1.3342640000000001,,,-20.265034,6.8750285,-2.806851,13.392723,-2.30371,0.3919315,14.4970935,-21.657055999999997,1.905875,10.051123,,-10.160022999999999,-6.222303999999999,2.9706155
2023-08-03 20:10:00,7.274478,-1.201464,-4.363073999999999,17.9852945,-19.090978,24.748171,,3.845917,29.995825,31.517432499999998,-2.001302,12.526034,6.4016355,-8.60998,10.346556,-1.5071705,-16.5186835,-0.7236235,-13.602927999999999,-9.89307,-23.545974,1.3261845,,,-20.3053065,6.866931,-2.8149305,13.39677,-2.2996275,0.3797015,14.48503,-21.693607999999998,1.922001,10.0712545,14.082823,-10.12387,-6.259347,3.0068705
2023-08-03 20:20:00,7.284778,-1.201464,-4.375131,17.977308,-19.090978,24.715581,,3.8111755,29.979687,31.497507,-1.989044,12.5057535,6.4016355,-8.678408999999998,10.346556,-1.5996085,-16.573133499999997,-0.8565499999999999,-13.594766,-9.89307,-23.788764999999998,1.322145,,,-20.321416,6.8304905,-2.810891,13.392723499999999,-2.311876,0.35931749999999996,14.4970935,-21.7179755,1.938126,10.0873595,14.066512,-10.039513,-6.265531,3.0189555
2023-08-03 20:30:00,7.270399,-1.209568,-4.375131,17.9590215,-19.102802,24.691139,,3.8092544999999998,29.9675835,31.481567,-1.964528,12.493585,6.393364500000001,-8.710611499999999,10.346556,-1.6536135,-16.654071000000002,-0.8626185,-13.578442500000001,-9.886794,-23.903794,1.3302245,,,-20.337525,6.785952,-2.821191,13.39677,-2.2974930000000002,0.3470875,14.48503,-21.7464045,1.946189,10.099438,14.0624345,-9.995326,-6.273763000000001,3.039097
2023-08-03 20:40:00,7.2663205,-1.209568,-4.383169,17.957341,-19.131508,24.674845,,5.7564589999999995,29.9514455,31.4616415,-1.964528,12.473304,6.409803,-8.7307375,10.33057,-1.758109,-16.722868,-0.9035405,-13.574362,-9.909167,-23.733233499999997,1.3181055,,,-20.3697435,6.75761,-2.8230095000000004,13.400817,-2.2831099999999998,0.33078050000000003,14.5011145,-21.7788945,1.946189,10.107491,,-9.975241,-6.269647,3.022984
2023-08-03 20:50:00,7.272542,-1.21362,-4.401507,17.957341,-19.155827,24.642256,,3.8011065000000004,29.9536765,31.441716,-1.9727000000000001,12.465192,6.426242,-8.750863500000001,10.334566500000001,-1.7942805000000002,-16.7309615,-0.9302090000000001,-13.551819,-9.909167,-23.579306,1.3181055,,,-20.3697435,6.741414000000001,-2.810891,13.400817,-2.2811615,0.33078050000000003,14.5011145,-21.791078499999998,1.962315,10.1155435,,-9.959173,-6.23672,3.0068705
2023-08-03 21:00:00,7.268463,-1.21362,-4.409545,17.953348,-19.180145,24.617814,,3.9803474999999997,29.931273,31.421791,-1.95227,12.4530235,6.4426805,-8.811242,10.3505525,-1.759866,-16.7754775,-0.944463,-13.545796,-9.909167,-23.624537,1.330224,-22.556485,,-20.3939075,6.7090225,-2.813111,13.404864,-2.26483,0.33078050000000003,14.517199,-21.8154465,1.962315,10.1276225,-52.9516375,-9.935071,-6.2531835000000004,3.035069
2023-08-03 21:10:00,7.2725415,-1.21362,-4.399245,17.949355,-19.188251,24.585225,39.569838,4.1432935,29.931273,31.401865,-1.9400119999999998,12.448967,6.5988495,-8.839419,10.3505525,-1.719676,-16.844274,-0.764406,-13.541715,-9.909167,-23.519807999999998,1.338304,-22.524234,-1.738692,-20.4100165,6.692827,-2.794732,13.417005,-2.27513,0.359318,14.5292625,-21.835753,1.962315,10.139701,14.042046,-9.890884,-6.218188,3.035069
